0.300000,0.000000,0.000000,2.000000,0.021373,-0.116703,1.965274,0.291419,-0.005576,0.002413,-0.016271,-2.329023,1.168069,0.005395,0.174895,-3.440718,0.598482,0.280667,-0.104623,9.910884,-1.224238,-2.235096,1.729625,41.668353,0.005395,0.627549,2.074447,0.000000,0.000000,0.588906,0.000000,0.000000,0.000000,0.000000,0.000000,0.615474,0.000000,0.000000,0.000000,0.000000,0.000000
0.320000,0.000000,0.000000,2.000000,0.027211,-0.116814,1.965331,0.291853,-0.005562,0.002826,-0.012930,-2.397634,1.181412,0.005337,0.237373,-3.377881,0.718012,0.332983,-0.157096,10.066763,-1.226660,-2.298953,1.737367,41.670057,0.005337,0.675597,2.068294,0.000000,0.000000,0.588906,0.000000,0.000000,0.000000,0.000000,0.000000,0.615474,0.000000,0.000000,0.000000,0.000000,0.000000
0.340000,0.000000,0.000000,2.000000,0.033051,-0.116925,1.965395,0.292004,-0.005569,0.003186,-0.010443,-2.462128,1.195838,0.005878,0.066410,-3.135188,0.710609,0.161729,-0.188890,10.127810,-1.229234,-2.360608,1.743334,41.670655,0.005878,0.723841,2.060980,0.000000,0.000000,0.640972,0.000000,0.000000,0.000000,0.000000,0.000000,0.615461,0.000000,0.000000,0.000000,0.000000,0.000000
0.360000,0.000000,0.000000,2.000000,0.038889,-0.117037,1.965466,0.291896,-0.005604,0.003506,-0.016275,-2.529243,1.208826,0.005401,-0.452098,-3.598612,0.571639,0.381831,-0.336434,10.009583,-1.232407,-2.420202,1.747756,41.671224,0.005401,0.772303,2.054783,0.000000,0.000000,0.640972,0.000000,0.000000,0.000000,0.000000,0.000000,0.615461,0.000000,0.000000,0.000000,0.000000,0.000000
0.380000,0.000000,0.000000,2.000000,0.044719,-0.117150,1.965541,0.291530,-0.005633,0.003767,-0.028563,-2.603438,1.219107,0.005710,-0.486440,-3.714712,0.426968,0.262773,-0.282505,9.962610,-1.235153,-2.478251,1.750396,41.671517,0.005710,0.816575,2.047212,0.000000,0.000000,0.640972,0.000000,0.000000,0.000000,0.000000,0.000000,0.615461,0.000000,0.000000,0.000000,0.000000,0.000000
0.400000,0.000000,0.000000,2.000000,0.050536,-0.117262,1.965623,0.290865,-0.005613,0.004082,-0.032984,-2.677002,1.228628,0.005534,0.123573,-3.648270,0.494561,0.260143,-0.227652,10.063917,-1.236780,-2.533234,1.751253,41.671573,0.005534,0.875914,2.041219,0.000000,0.000000,0.598415,0.000000,0.000000,0.000000,0.000000,0.000000,0.615489,0.000000,0.000000,0.000000,0.000000,0.000000
0.420000,0.000000,0.000000,2.000000,0.056333,-0.117374,1.965713,0.289906,-0.005572,0.004461,-0.030228,-2.749182,1.238086,0.005505,0.181242,-3.512847,0.481755,0.337861,-0.305381,10.000004,-1.238226,-2.585099,1.750326,41.672200,0.005505,0.933528,2.034985,0.000000,0.000000,0.598415,0.000000,0.000000,0.000000,0.000000,0.000000,0.615489,0.000000,0.000000,0.000000,0.000000,0.000000
0.440000,0.000000,0.000000,2.000000,0.062106,-0.117485,1.965809,0.288677,-0.005553,0.004796,-0.027768,-2.818767,1.248368,0.005663,0.219347,-3.505951,0.557526,0.348431,-0.142377,10.188419,-1.241385,-2.636184,1.747535,41.673481,0.005663,0.990421,2.029403,0.000000,0.000000,0.651202,0.000000,0.000000,0.000000,0.000000,0.000000,0.615473,0.000000,0.000000,0.000000,0.000000,0.000000
0.460000,0.000000,0.000000,2.000000,0.067848,-0.117596,1.965911,0.287200,-0.005559,0.005100,-0.030979,-2.890450,1.259897,0.005623,-0.369137,-3.608233,0.569209,0.197780,-0.332074,9.917787,-1.244594,-2.685035,1.743084,41.674490,0.005623,1.046310,2.024682,0.000000,0.000000,0.651202,0.000000,0.000000,0.000000,0.000000,0.000000,0.615473,0.000000,0.000000,0.000000,0.000000,0.000000
0.480000,0.000000,0.000000,2.000000,0.073556,-0.117707,1.966020,0.285463,-0.005569,0.005409,-0.040011,-2.956696,1.270972,0.005381,-0.213374,-2.988232,0.519986,0.357925,-0.213092,9.960941,-1.246601,-2.732106,1.737090,41.674252,0.005381,1.099103,2.021013,0.000000,0.000000,0.651202,0.000000,0.000000,0.000000,0.000000,0.000000,0.615473,0.000000,0.000000,0.000000,0.000000,0.000000
0.500000,0.000000,0.000000,2.000000,0.078659,-0.117807,1.966123,0.283558,-0.005545,0.005697,-0.042356,-3.005650,1.280669,0.006165,-0.029495,-2.534509,0.536351,0.244100,-0.147673,10.047645,-1.248201,-2.776180,1.729431,41.673150,0.006165,1.150778,2.018580,0.000000,0.000000,0.771776,0.000000,0.000000,0.000000,0.000000,0.000000,0.615488,0.000000,0.000000,0.000000,0.000000,0.000000
0.520000,0.000000,0.000000,2.000000,0.084848,-0.117929,1.966254,0.281408,-0.005515,0.005984,-0.043344,-3.057651,1.292099,0.005594,0.048145,-2.300479,0.505650,0.168191,-0.210739,10.040428,-1.249179,-2.818719,1.719917,41.670386,0.005594,1.200828,2.017549,0.000000,0.000000,0.771776,0.000000,0.000000,0.000000,0.000000,0.000000,0.615488,0.000000,0.000000,0.000000,0.000000,0.000000
0.540000,0.000000,0.000000,2.000000,0.090427,-0.118038,1.966380,0.279061,-0.005488,0.006271,-0.043857,-3.105286,1.301505,0.005520,-0.008944,-2.458015,0.440013,0.321296,-0.321956,9.905306,-1.252180,-2.861282,1.708535,41.670552,0.005520,1.247440,2.018072,0.000000,0.000000,0.831211,0.000000,0.000000,0.000000,0.000000,0.000000,0.615472,0.000000,0.000000,0.000000,0.000000,0.000000
0.560000,0.000000,0.000000,2.000000,0.095958,-0.118148,1.966510,0.276674,-0.005465,0.006489,-0.043123,-3.154615,1.310251,0.005900,0.211424,-2.508097,0.457291,0.283566,-0.267283,10.001118,-1.254048,-2.900384,1.696449,41.668385,0.005900,1.293246,2.020286,0.000000,0.000000,0.831211,0.000000,0.000000,0.000000,0.000000,0.000000,0.615472,0.000000,0.000000,0.000000,0.000000,0.000000
0.580000,0.000000,0.000000,2.000000,0.101439,-0.118256,1.966644,0.274179,-0.005447,0.006659,-0.039738,-3.206338,1.319189,0.005756,0.180929,-2.606400,0.440822,0.260908,-0.133332,10.228840,-1.255989,-2.937686,1.682517,41.666512,0.005756,1.333038,2.024308,0.000000,0.000000,0.831211,0.000000,0.000000,0.000000,0.000000,0.000000,0.615472,0.000000,0.000000,0.000000,0.000000,0.000000
0.600000,0.000000,0.000000,2.000000,0.106868,-0.118366,1.966780,0.271578,-0.005453,0.006799,-0.040337,-3.256950,1.326644,0.005797,-0.109224,-2.472587,0.298739,0.227266,-0.187614,10.023656,-1.257797,-2.973573,1.668216,41.665223,0.005797,1.371161,2.030240,0.000000,0.000000,0.858021,0.000000,0.000000,0.000000,0.000000,0.000000,0.615494,0.000000,0.000000,0.000000,0.000000,0.000000
0.620000,0.000000,0.000000,2.000000,0.112778,-0.118486,1.966932,0.268792,-0.005465,0.006935,-0.043109,-3.309472,1.332370,0.005459,0.035829,-2.227411,0.225871,0.218471,-0.342642,9.915821,-1.259933,-3.008144,1.653181,41.664907,0.005459,1.407574,2.038162,0.000000,0.000000,0.858021,0.000000,0.000000,0.000000,0.000000,0.000000,0.615494,0.000000,0.000000,0.000000,0.000000,0.000000
0.640000,0.000000,0.000000,2.000000,0.117563,-0.118584,1.967060,0.266024,-0.005467,0.007064,-0.043162,-3.345867,1.335492,0.005840,0.122715,-1.915007,0.132391,0.201730,-0.203629,10.044697,-1.261172,-3.041646,1.637394,41.663427,0.005840,1.443472,2.048139,0.000000,0.000000,0.825159,0.000000,0.000000,0.000000,0.000000,0.000000,0.615482,0.000000,0.000000,0.000000,0.000000,0.000000
0.660000,0.000000,0.000000,2.000000,0.122827,-0.118694,1.967204,0.263408,-0.005474,0.007203,-0.041859,-3.382813,1.337893,0.005453,-0.069361,-1.710330,0.124435,0.236122,-0.234361,9.960762,-1.262448,-3.073339,1.620732,41.661614,0.005453,1.478158,2.060213,0.000000,0.000000,0.825159,0.000000,0.000000,0.000000,0.000000,0.000000,0.615482,0.000000,0.000000,0.000000,0.000000,0.000000
0.680000,0.000000,0.000000,2.000000,0.127516,-0.118793,1.967337,0.260605,-0.005495,0.007365,-0.045425,-3.411371,1.340372,0.005661,-0.137177,-1.602285,0.143986,0.224602,-0.119476,10.032194,-1.264206,-3.101863,1.602841,41.661215,0.005661,1.358432,2.074410,0.000000,0.000000,0.743544,0.000000,0.000000,0.000000,0.000000,0.000000,0.615471,0.000000,0.000000,0.000000,0.000000,0.000000
0.700000,0.000000,0.000000,2.000000,0.133186,-0.118914,1.967502,0.257841,-0.005500,0.007495,-0.046369,-3.447980,1.343912,0.005355,0.087327,-1.586823,0.163772,0.207724,-0.273691,10.064692,-1.266525,-3.138321,1.586508,41.659523,0.005355,1.694135,2.090736,0.000000,0.000000,0.743544,0.000000,0.000000,0.000000,0.000000,0.000000,0.615471,0.000000,0.000000,0.000000,0.000000,0.000000
0.720000,0.000000,0.000000,2.000000,0.138284,-0.119024,1.967655,0.255029,-0.005499,0.007630,-0.043577,-3.478219,1.346775,0.005332,0.348346,-1.557532,0.152516,0.235993,-0.134899,10.040545,-1.266951,-3.169537,1.568959,41.656493,0.005332,1.571154,2.109179,0.000000,0.000000,0.743544,0.000000,0.000000,0.000000,0.000000,0.000000,0.615471,0.000000,0.000000,0.000000,0.000000,0.000000
0.740000,0.000000,0.000000,2.000000,0.143329,-0.119134,1.967809,0.252465,-0.005507,0.007734,-0.036763,-3.511908,1.348767,0.005947,0.306577,-1.695330,0.072365,0.336869,-0.336404,9.898539,-1.268821,-3.198758,1.551200,41.654155,0.005947,1.598474,2.129710,0.000000,0.000000,0.716716,0.000000,0.000000,0.000000,0.000000,0.000000,0.615453,0.000000,0.000000,0.000000,0.000000,0.000000
0.760000,0.000000,0.000000,2.000000,0.148322,-0.119245,1.967966,0.249804,-0.005553,0.007831,-0.035652,-3.547300,1.348017,0.005431,-0.111908,-1.774046,-0.095569,0.344730,-0.258237,9.973723,-1.270302,-3.225143,1.533172,41.652769,0.005431,1.461347,2.152280,0.000000,0.000000,0.716716,0.000000,0.000000,0.000000,0.000000,0.000000,0.615453,0.000000,0.000000,0.000000,0.000000,0.000000
0.780000,0.000000,0.000000,2.000000,0.153266,-0.119357,1.968125,0.247302,-0.005614,0.007924,-0.041201,-3.580246,1.345023,0.005621,-0.319067,-1.672532,-0.241646,0.289064,-0.328558,10.005857,-1.272815,-3.259920,1.516629,41.651376,0.005621,1.811186,2.176828,0.000000,0.000000,0.716716,0.000000,0.000000,0.000000,0.000000,0.000000,0.615453,0.000000,0.000000,0.000000,0.000000,0.000000
0.800000,0.000000,0.000000,2.000000,0.158161,-0.119470,1.968285,0.244891,-0.005656,0.007997,-0.048194,-3.614668,1.339063,0.006160,-0.242883,-1.877709,-0.324775,0.413332,-0.216315,10.072246,-1.273953,-3.288656,1.499933,41.648086,0.006160,1.674338,2.203276,0.000000,0.000000,0.741110,0.000000,0.000000,0.000000,0.000000,0.000000,0.615453,0.000000,0.000000,0.000000,0.000000,0.000000
0.820000,0.000000,0.000000,2.000000,0.163011,-0.119584,1.968447,0.242593,-0.005668,0.008088,-0.052094,-3.655628,1.332849,0.005700,-0.053405,-2.080528,-0.337102,0.365477,-0.065825,10.002276,-1.274751,-3.319195,1.482946,41.645773,0.005700,1.697555,2.231531,0.000000,0.000000,0.741110,0.000000,0.000000,0.000000,0.000000,0.000000,0.615453,0.000000,0.000000,0.000000,0.000000,0.000000
0.840000,0.000000,0.000000,2.000000,0.167817,-0.119697,1.968608,0.240394,-0.005661,0.008065,-0.050409,-3.694781,1.325649,0.005929,0.270227,-1.736500,-0.377778,0.405783,-0.147807,9.960714,-1.276162,-3.349186,1.466879,41.643570,0.005929,1.721474,2.261491,0.000000,0.000000,0.811955,0.000000,0.000000,0.000000,0.000000,0.000000,0.615459,0.000000,0.000000,0.000000,0.000000,0.000000
0.860000,0.000000,0.000000,2.000000,0.172580,-0.119810,1.968767,0.238289,-0.005663,0.007975,-0.048109,-3.723093,1.316651,0.005041,-0.021022,-1.192657,-0.510118,0.341381,-0.278507,9.903390,-1.277622,-3.379097,1.451771,41.642089,0.005041,1.742962,2.293041,0.000000,0.000000,0.811955,0.000000,0.000000,0.000000,0.000000,0.000000,0.615459,0.000000,0.000000,0.000000,0.000000,0.000000
0.880000,0.000000,0.000000,2.000000,0.177305,-0.119924,1.968925,0.236330,-0.005681,0.007896,-0.050492,-3.746126,1.304870,0.005327,-0.032362,-1.208958,-0.610778,0.367724,-0.179075,9.952475,-1.279439,-3.410396,1.437539,41.644110,0.005327,1.765754,2.326057,0.000000,0.000000,0.811955,0.000000,0.000000,0.000000,0.000000,0.000000,0.615459,0.000000,0.000000,0.000000,0.000000,0.000000
0.900000,0.000000,0.000000,2.000000,0.181994,-0.120038,1.969083,0.234556,-0.005684,0.007878,-0.048928,-3.773447,1.293432,0.005796,0.161213,-1.498757,-0.559113,0.421770,-0.111860,9.863571,-1.280834,-3.443338,1.424043,41.647603,0.005796,1.788894,2.360406,0.000000,0.000000,0.821716,0.000000,0.000000,0.000000,0.000000,0.000000,0.615456,0.000000,0.000000,0.000000,0.000000,0.000000
0.920000,0.000000,0.000000,2.000000,0.186651,-0.120152,1.969242,0.232946,-0.005697,0.007951,-0.051991,-3.801068,1.283954,0.005620,-0.354157,-1.250610,-0.406578,0.325998,-0.302852,9.926256,-1.282042,-3.493172,1.411367,41.647567,0.005620,2.728630,2.395953,0.000000,0.000000,0.821716,0.000000,0.000000,0.000000,0.000000,0.000000,0.615456,0.000000,0.000000,0.000000,0.000000,0.000000
0.940000,0.000000,0.000000,2.000000,0.191280,-0.120266,1.969404,0.231495,-0.005708,0.008118,-0.058975,-3.824910,1.277312,0.005602,-0.286644,-1.194164,-0.312277,0.450317,-0.209065,10.003392,-1.283035,-3.508044,1.394243,41.647874,0.005602,0.921969,2.432554,0.000000,0.000000,0.919336,0.000000,0.000000,0.000000,0.000000,0.000000,0.615473,0.000000,0.000000,0.000000,0.000000,0.000000
0.960000,0.000000,0.000000,2.000000,0.195883,-0.120379,1.969568,0.230245,-0.005687,0.008202,-0.063747,-3.850147,1.272043,0.004993,-0.122098,-1.274744,-0.281151,0.425002,-0.229575,9.941693,-1.283119,-3.543372,1.388918,41.644443,0.004993,1.866884,2.470066,0.000000,0.000000,0.919336,0.000000,0.000000,0.000000,0.000000,0.000000,0.615473,0.000000,0.000000,0.000000,0.000000,0.000000
0.980000,0.000000,0.000000,2.000000,0.200466,-0.120492,1.969732,0.229188,-0.005646,0.008176,-0.064558,-3.877582,1.265331,0.005353,0.058656,-1.415692,-0.402380,0.476807,-0.199312,10.008558,-1.283533,-3.579631,1.379513,41.642519,0.005353,1.892508,2.512208,0.000000,0.000000,0.919336,0.000000,0.000000,0.000000,0.000000,0.000000,0.615473,0.000000,0.000000,0.000000,0.000000,0.000000
1.000000,0.000000,0.000000,2.000000,0.205031,-0.120604,1.969893,0.228322,-0.005604,0.008085,-0.065353,-3.905806,1.255555,0.005523,-0.080471,-1.396572,-0.564052,0.524902,-0.375261,10.016446,-1.284567,-3.616325,1.371037,41.642434,0.005523,1.915277,2.547243,0.000000,0.000000,1.028037,0.000000,0.000000,0.000000,0.000000,0.000000,0.615465,0.000000,0.000000,0.000000,0.000000,0.000000
1.020000,0.000000,0.000000,2.000000,0.209129,-0.120705,1.970037,0.227666,-0.005566,0.007980,-0.067976,-3.931368,1.244766,0.005403,-0.081957,-1.437248,-0.633991,0.421202,-0.244471,10.032624,-1.286184,-3.653825,1.363984,41.644568,0.005403,1.943611,2.586625,0.000000,0.000000,1.028037,0.000000,0.000000,0.000000,0.000000,0.000000,0.615465,0.000000,0.000000,0.000000,0.000000,0.000000
1.040000,0.000000,0.000000,2.000000,0.214127,-0.120826,1.970209,0.227182,-0.005506,0.007836,-0.063731,-3.965720,1.231144,0.002796,0.492750,-1.625771,-0.585781,0.518948,-0.177531,9.958514,-1.287504,-3.692375,1.358416,41.647106,0.002796,1.973400,2.626352,0.000000,0.000000,1.108046,0.000000,0.000000,0.000000,0.000000,0.000000,0.615466,0.000000,0.000000,0.000000,0.000000,0.000000
1.060000,0.000000,0.000000,2.000000,0.218663,-0.120935,1.970363,0.226854,-0.005461,0.007683,-0.060021,-3.996495,1.218615,0.005308,-0.164801,-1.499433,-0.661061,0.544587,-0.096163,9.845306,-1.288268,-3.732368,1.354245,41.649814,0.005308,2.004670,2.666294,0.000000,0.000000,1.108046,0.000000,0.000000,0.000000,0.000000,0.000000,0.615466,0.000000,0.000000,0.000000,0.000000,0.000000
1.080000,0.000000,0.000000,2.000000,0.223197,-0.121044,1.970514,0.226711,-0.005455,0.007579,-0.069987,-4.029315,1.204638,0.005635,-0.585794,-1.746103,-0.778965,0.467266,-0.285495,10.039245,-1.289885,-3.773311,1.351454,41.654816,0.005635,2.037487,2.706328,0.000000,0.000000,1.108046,0.000000,0.000000,0.000000,0.000000,0.000000,0.615466,0.000000,0.000000,0.000000,0.000000,0.000000
1.100000,0.000000,0.000000,2.000000,0.227732,-0.121152,1.970664,0.226739,-0.005410,0.007472,-0.079865,-4.066193,1.190121,0.002306,-0.281424,-1.934815,-0.735912,0.532087,-0.187621,9.850396,-1.290963,-3.815946,1.350037,41.659444,0.002306,2.071951,2.746342,0.000000,0.000000,1.206110,0.000000,0.000000,0.000000,0.000000,0.000000,0.615479,0.000000,0.000000,0.000000,0.000000,0.000000
1.120000,0.000000,0.000000,2.000000,0.232270,-0.121258,1.970811,0.226906,-0.005317,0.007356,-0.082446,-4.100927,1.175266,0.005580,0.136076,-1.511661,-0.751594,0.553551,-0.119866,10.131503,-1.290198,-3.858999,1.349525,41.660126,0.005580,2.108190,2.786232,0.000000,0.000000,1.206110,0.000000,0.000000,0.000000,0.000000,0.000000,0.615479,0.000000,0.000000,0.000000,0.000000,0.000000
1.140000,0.000000,0.000000,2.000000,0.236815,-0.121362,1.970956,0.227211,-0.005206,0.007258,-0.076157,-4.128765,1.160486,0.006036,0.352975,-1.462062,-0.676622,0.583159,-0.175575,10.053304,-1.290895,-3.903360,1.349951,41.663937,0.006036,2.155059,2.825908,0.000000,0.000000,1.194947,0.000000,0.000000,0.000000,0.000000,0.000000,0.615486,0.000000,0.000000,0.000000,0.000000,0.000000
1.160000,0.000000,0.000000,2.000000,0.241369,-0.121465,1.971099,0.227697,-0.005124,0.007169,-0.074938,-4.163531,1.147680,0.005743,-0.108940,-1.860134,-0.605218,0.520098,-0.200189,10.025369,-1.292128,-3.949575,1.351974,41.670436,0.005743,2.207467,2.865289,0.000000,0.000000,1.194947,0.000000,0.000000,0.000000,0.000000,0.000000,0.615486,0.000000,0.000000,0.000000,0.000000,0.000000
1.180000,0.000000,0.000000,2.000000,0.245936,-0.121566,1.971240,0.228331,-0.005058,0.007070,-0.078811,-4.200515,1.136010,0.005348,-0.059251,-1.863311,-0.573893,0.567388,-0.210024,9.995990,-1.293973,-3.998240,1.355411,41.680079,0.005348,2.265243,2.904312,0.000000,0.000000,1.194947,0.000000,0.000000,0.000000,0.000000,0.000000,0.615486,0.000000,0.000000,0.000000,0.000000,0.000000
1.200000,0.000000,0.000000,2.000000,0.250060,-0.121655,1.971366,0.229062,-0.004971,0.006969,-0.076679,-4.235666,1.126250,0.005348,0.273154,-2.042493,-0.522544,0.600399,-0.266105,10.036960,-1.293619,-4.045704,1.360168,41.682077,0.005348,2.326705,2.942925,0.000000,0.000000,1.239069,0.000000,0.000000,0.000000,0.000000,0.000000,0.615464,0.000000,0.000000,0.000000,0.000000,0.000000
1.220000,0.000000,0.000000,2.000000,0.255119,-0.121763,1.971517,0.229943,-0.004896,0.006891,-0.077955,-4.283391,1.113903,0.005433,-0.301396,-2.273845,-0.584323,0.575465,-0.260977,9.969534,-1.293362,-4.095137,1.365549,41.686280,0.005433,2.385952,2.981091,0.000000,0.000000,1.239069,0.000000,0.000000,0.000000,0.000000,0.000000,0.615464,0.000000,0.000000,0.000000,0.000000,0.000000
1.240000,0.000000,0.000000,2.000000,0.259739,-0.121859,1.971654,0.230953,-0.004828,0.006842,-0.087208,-4.330938,1.103356,0.005764,-0.392241,-2.431207,-0.560517,0.651901,-0.237817,9.781701,-1.294809,-4.145573,1.371724,41.693525,0.005764,2.443719,3.018790,0.000000,0.000000,1.284376,0.000000,0.000000,0.000000,0.000000,0.000000,0.615464,0.000000,0.000000,0.000000,0.000000,0.000000
1.260000,0.000000,0.000000,2.000000,0.264380,-0.121954,1.971791,0.232003,-0.004725,0.006836,-0.093238,-4.379400,1.093322,0.005290,-0.140732,-2.428478,-0.467677,0.622326,-0.243045,9.962159,-1.295262,-4.196717,1.378883,41.697975,0.005290,2.511711,3.056016,0.000000,0.000000,1.284376,0.000000,0.000000,0.000000,0.000000,0.000000,0.615464,0.000000,0.000000,0.000000,0.000000,0.000000
